Year,UID,State Name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship
2023,198164,Punjab,Moga,Aspirational,Gen,6,Boys,10000
2023,198165,Rajasthan,Karauli,Aspirational,Gen,6,Boys,10000
2023,198166,Rajasthan,Sirohi,Aspirational,Gen,6,Boys,10000
2023,198167,Rajasthan,Sirohi,Aspirational,Gen,7,Boys,10000
2023,198168,Punjab,Firozpur,Aspirational,Gen,8,Boys,10000
2023,198169,Rajasthan,Karauli,Aspirational,Gen,8,Boys,10000
2023,198170,Odisha,Rayagada,Aspirational,Gen,9,Boys,10000
2023,198171,Punjab,Firozpur,Aspirational,Gen,9,Boys,10000
2023,198172,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198173,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198174,Rajasthan,Sirohi,Aspirational,Gen,9,Boys,10000
2023,198175,Punjab,Firozpur,Aspirational,Gen,10,Boys,10000
2023,198176,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000
2023,198177,Rajasthan,Sirohi,Aspirational,Gen,10,Boys,10000
2023,198178,Odisha,Rayagada,Aspirational,OBC,6,Boys,10000
2023,198179,Rajasthan,Karauli,Aspirational,OBC,6,Boys,10000
2023,198180,Rajasthan,Karauli,Aspirational,OBC,6,Boys,10000
2023,198181,Rajasthan,Sirohi,Aspirational,OBC,6,Boys,10000
2023,198182,Rajasthan,Sirohi,Aspirational,OBC,6,Boys,10000
2023,198183,Tamil Nadu,Ramanathapuram,Aspirational,OBC,6,Boys,10000
2023,198184,Odisha,Nuapada,Aspirational,OBC,7,Boys,10000
2023,198185,Rajasthan,Karauli,Aspirational,OBC,7,Boys,10000
2023,198186,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000
2023,198187,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000
2023,198188,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000
2023,198189,Rajasthan,Sirohi,Aspirational,OBC,7,Boys,10000
2023,198190,Tamil Nadu,Ramanathapuram,Aspirational,OBC,7,Boys,10000
2023,198191,Tamil Nadu,Ramanathapuram,Aspirational,OBC,7,Boys,10000
2023,198192,Punjab,Moga,Aspirational,OBC,8,Boys,10000
2023,198193,Punjab,Moga,Aspirational,OBC,8,Boys,10000
2023,198194,Rajasthan,Dholpur,Aspirational,OBC,8,Boys,10000
2023,198195,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000
2023,198196,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000
2023,198197,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000
2023,198198,Rajasthan,Karauli,Aspirational,OBC,8,Boys,10000
2023,198199,Rajasthan,Sirohi,Aspirational,OBC,8,Boys,10000
2023,198200,Rajasthan,Sirohi,Aspirational,OBC,8,Boys,10000
2023,198201,Odisha,Rayagada,Aspirational,OBC,9,Boys,10000
2023,198202,Odisha,Rayagada,Aspirational,OBC,9,Boys,10000
2023,198203,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000
2023,198204,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000
2023,198205,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000
2023,198206,Rajasthan,Karauli,Aspirational,OBC,9,Boys,10000
2023,198207,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000
2023,198208,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000
2023,198209,Rajasthan,Sirohi,Aspirational,OBC,9,Boys,10000
2023,198210,Odisha,Rayagada,Aspirational,OBC,10,Boys,10000
2023,198211,Rajasthan,Dholpur,Aspirational,OBC,10,Boys,10000
2023,198212,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000
2023,198213,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000
2023,198214,Rajasthan,Karauli,Aspirational,OBC,10,Boys,10000
2023,198215,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000
2023,198216,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000
2023,198217,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000
2023,198218,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000
2023,198219,Rajasthan,Sirohi,Aspirational,OBC,10,Boys,10000
2023,198220,Punjab,Firozpur,Aspirational,SC,6,Boys,10000
2023,198221,Punjab,Firozpur,Aspirational,SC,6,Boys,10000
2023,198222,Rajasthan,Karauli,Aspirational,SC,6,Boys,10000
2023,198223,Rajasthan,Karauli,Aspirational,SC,6,Boys,10000
2023,198224,Tamil Nadu,Ramanathapuram,Aspirational,SC,6,Boys,10000
2023,198225,Rajasthan,Karauli,Aspirational,SC,7,Boys,10000
2023,198226,Rajasthan,Sirohi,Aspirational,SC,7,Boys,10000
2023,198227,Rajasthan,Sirohi,Aspirational,SC,7,Boys,10000
2023,198228,Punjab,Firozpur,Aspirational,SC,8,Boys,10000
2023,198229,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000
2023,198230,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000
2023,198231,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000
2023,198232,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000
2023,198233,Rajasthan,Karauli,Aspirational,SC,8,Boys,10000
2023,198234,Rajasthan,Sirohi,Aspirational,SC,8,Boys,10000
2023,198235,Rajasthan,Sirohi,Aspirational,SC,8,Boys,10000
2023,198236,Odisha,Rayagada,Aspirational,SC,9,Boys,10000
2023,198237,Odisha,Rayagada,Aspirational,SC,9,Boys,10000
2023,198238,Odisha,Rayagada,Aspirational,SC,9,Boys,10000
2023,198239,Odisha,Rayagada,Aspirational,SC,9,Boys,10000
2023,198240,Odisha,Rayagada,Aspirational,SC,9,Boys,10000
2023,198241,Punjab,Firozpur,Aspirational,SC,9,Boys,10000
2023,198242,Punjab,Moga,Aspirational,SC,9,Boys,10000
2023,198243,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000
2023,198244,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000
2023,198245,Rajasthan,Karauli,Aspirational,SC,9,Boys,10000
2023,198246,Rajasthan,Sirohi,Aspirational,SC,9,Boys,10000
2023,198247,Rajasthan,Sirohi,Aspirational,SC,9,Boys,10000
2023,198248,Odisha,Rayagada,Aspirational,SC,10,Boys,10000
2023,198249,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000
2023,198250,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000
2023,198251,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000
2023,198252,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000
2023,198253,Rajasthan,Karauli,Aspirational,SC,10,Boys,10000
2023,198254,Rajasthan,Sirohi,Aspirational,SC,10,Boys,10000
2023,198255,Odisha,Nuapada,Aspirational,ST,6,Boys,10000
2023,198256,Odisha,Rayagada,Aspirational,ST,7,Boys,10000
2023,198257,Rajasthan,Karauli,Aspirational,ST,7,Boys,10000
2023,198258,Rajasthan,Dholpur,Aspirational,ST,8,Boys,10000
2023,198259,Rajasthan,Karauli,Aspirational,ST,8,Boys,10000
2023,198260,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000
2023,198261,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000
2023,198262,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000
2023,198263,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000
2023,198264,Rajasthan,Sirohi,Aspirational,ST,8,Boys,10000
2023,198265,Odisha,Rayagada,Aspirational,ST,9,Boys,10000
2023,198266,Odisha,Rayagada,Aspirational,ST,9,Boys,10000
2023,198267,Odisha,Rayagada,Aspirational,ST,9,Boys,10000
2023,198268,Odisha,Rayagada,Aspirational,ST,9,Boys,10000
2023,198269,Rajasthan,Sirohi,Aspirational,ST,9,Boys,10000
2023,198270,Rajasthan,Sirohi,Aspirational,ST,9,Boys,10000
2023,198271,Rajasthan,Karauli,Aspirational,ST,10,Boys,10000
2023,198272,Rajasthan,Karauli,Aspirational,ST,10,Boys,10000
2023,198273,Odisha,Rayagada,Aspirational,Gen,8,Girls,10000
2023,198274,Odisha,Rayagada,Aspirational,Gen,8,Girls,10000
2023,198275,Punjab,Firozpur,Aspirational,Gen,8,Girls,10000
2023,198276,Rajasthan,Karauli,Aspirational,Gen,8,Girls,10000
2023,198277,Rajasthan,Sirohi,Aspirational,Gen,8,Girls,10000
2023,198278,Rajasthan,Sirohi,Aspirational,ST,10,Boys,10000
2023,198279,Punjab,Firozpur,Aspirational,Gen,6,Girls,10000
2023,198280,Odisha,Rayagada,Aspirational,OBC,8,Girls,10000
2023,198281,Rajasthan,Karauli,Aspirational,OBC,8,Girls,10000
2023,198282,Rajasthan,Karauli,Aspirational,OBC,8,Girls,10000
2023,198283,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198284,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198285,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198286,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198287,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198288,Rajasthan,Sirohi,Aspirational,OBC,8,Girls,10000
2023,198289,Odisha,Rayagada,Aspirational,Gen,7,Girls,10000
2023,198290,Rajasthan,Dholpur,Aspirational,Gen,7,Girls,10000
2023,198291,Rajasthan,Karauli,Aspirational,Gen,7,Girls,10000
2023,198292,Rajasthan,Karauli,Aspirational,OBC,7,Girls,10000
2023,198293,Rajasthan,Sirohi,Aspirational,OBC,7,Girls,10000
2023,198294,Odisha,Rayagada,Aspirational,Gen,9,Girls,10000
2023,198295,Punjab,Firozpur,Aspirational,Gen,9,Girls,10000
2023,198296,Rajasthan,Dholpur,Aspirational,Gen,9,Girls,10000
2023,198297,Rajasthan,Karauli,Aspirational,Gen,9,Girls,10000
2023,198298,Rajasthan,Sirohi,Aspirational,Gen,9,Girls,10000
2023,198299,Odisha,Rayagada,Aspirational,OBC,9,Girls,10000
2023,198300,Odisha,Rayagada,Aspirational,OBC,9,Girls,10000
2023,198301,Odisha,Rayagada,Aspirational,OBC,9,Girls,10000
2023,198302,Punjab,Firozpur,Aspirational,OBC,9,Girls,10000
2023,198303,Punjab,Firozpur,Aspirational,OBC,9,Girls,10000
2023,198304,Rajasthan,Karauli,Aspirational,OBC,9,Girls,10000
2023,198305,Rajasthan,Karauli,Aspirational,OBC,9,Girls,10000
2023,198306,Rajasthan,Sirohi,Aspirational,OBC,9,Girls,10000
2023,198307,Odisha,Rayagada,Aspirational,OBC,10,Girls,10000
2023,198308,Odisha,Rayagada,Aspirational,OBC,10,Girls,10000
2023,198309,Punjab,Moga,Aspirational,OBC,10,Girls,10000
2023,198310,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198311,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198312,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198313,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198314,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198315,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198316,Rajasthan,Karauli,Aspirational,OBC,10,Girls,10000
2023,198317,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000
2023,198318,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000
2023,198319,Rajasthan,Sirohi,Aspirational,OBC,10,Girls,10000
2023,198320,Punjab,Firozpur,Aspirational,SC,6,Girls,10000
2023,198321,Punjab,Firozpur,Aspirational,SC,6,Girls,10000
2023,198322,Tamil Nadu,Ramanathapuram,Aspirational,SC,6,Girls,10000
2023,198323,Punjab,Firozpur,Aspirational,SC,7,Girls,10000
2023,198324,Punjab,Firozpur,Aspirational,SC,7,Girls,10000
2023,198325,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000
2023,198326,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000
2023,198327,Rajasthan,Karauli,Aspirational,SC,7,Girls,10000
2023,198328,Rajasthan,Sirohi,Aspirational,SC,7,Girls,10000
2023,198329,Rajasthan,Sirohi,Aspirational,SC,7,Girls,10000
2023,198330,Tamil Nadu,Ramanathapuram,Aspirational,SC,7,Girls,10000
2023,198331,Tamil Nadu,Ramanathapuram,Aspirational,SC,7,Girls,10000
2023,198332,Tamil Nadu,Ramanathapuram,Aspirational,SC,7,Girls,10000
2023,198333,Odisha,Rayagada,Aspirational,SC,8,Girls,10000
2023,198334,Punjab,Firozpur,Aspirational,SC,8,Girls,10000
2023,198335,Punjab,Firozpur,Aspirational,SC,8,Girls,10000
2023,198336,Punjab,Firozpur,Aspirational,SC,8,Girls,10000
2023,198337,Punjab,Firozpur,Aspirational,SC,8,Girls,10000
2023,198338,Punjab,Moga,Aspirational,SC,8,Girls,10000
2023,198339,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000
2023,198340,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000
2023,198341,Rajasthan,Karauli,Aspirational,SC,8,Girls,10000
2023,198342,Rajasthan,Sirohi,Aspirational,SC,8,Girls,10000
2023,198343,Rajasthan,Sirohi,Aspirational,SC,8,Girls,10000
2023,198344,Tamil Nadu,Ramanathapuram,Aspirational,SC,8,Girls,10000
2023,198345,Odisha,Rayagada,Aspirational,SC,9,Girls,10000
2023,198346,Odisha,Rayagada,Aspirational,SC,9,Girls,10000
2023,198347,Odisha,Rayagada,Aspirational,SC,9,Girls,10000
2023,198348,Odisha,Rayagada,Aspirational,SC,9,Girls,10000
2023,198349,Punjab,Firozpur,Aspirational,SC,9,Girls,10000
2023,198350,Punjab,Firozpur,Aspirational,SC,9,Girls,10000
2023,198351,Punjab,Firozpur,Aspirational,SC,9,Girls,10000
2023,198352,Rajasthan,Karauli,Aspirational,SC,9,Girls,10000
2023,198353,Rajasthan,Sirohi,Aspirational,SC,9,Girls,10000
2023,198354,Andhra Pradesh,Y.S.R.,Aspirational,Gen,6,Boys,10000
2023,198355,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000
2023,198356,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000
2023,198357,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000
2023,198358,Bihar,AURANGABAD(1),Aspirational,Gen,6,Boys,10000
2023,198359,Bihar,BEGUSARAI,Aspirational,Gen,6,Boys,10000
2023,198360,Bihar,BEGUSARAI,Aspirational,Gen,6,Boys,10000
2023,198361,Bihar,Begusarai,Aspirational,Gen,6,Boys,10000
2023,198362,Bihar,GAYA,Aspirational,Gen,6,Boys,10000
2023,198363,Bihar,KHAGARIA,Aspirational,Gen,6,Boys,10000
2023,198364,Bihar,Muzaffarpur,Aspirational,Gen,6,Boys,10000
2023,198365,Bihar,PURNIA,Aspirational,Gen,6,Boys,10000
2023,198366,Bihar,PURNIA,Aspirational,Gen,6,Boys,10000
2023,198367,Chhattisgarh,BASTAR,Aspirational,Gen,6,Boys,10000
2023,198368,Himachal Pradesh,CHAMBA,Aspirational,Gen,6,Boys,10000
2023,198369,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198370,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198371,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198372,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198373,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198374,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198375,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198376,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198377,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198378,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198379,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198380,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,6,Boys,10000
2023,198381,Jammu & Kashmir,Kupwara,Aspirational,Gen,6,Boys,10000
2023,198382,Jharkhand,BOKARO,Aspirational,Gen,6,Boys,10000
2023,198383,Jharkhand,BOKARO,Aspirational,Gen,6,Boys,10000
2023,198384,Jharkhand,GARHWA,Aspirational,Gen,6,Boys,10000
2023,198385,Jharkhand,GIRIDIH,Aspirational,Gen,6,Boys,10000
2023,198386,Jharkhand,Khunti,Aspirational,Gen,6,Boys,10000
2023,198387,Jharkhand,LOHARDAGA,Aspirational,Gen,6,Boys,10000
2023,198388,Jharkhand,PALAMU,Aspirational,Gen,6,Boys,10000
2023,198389,Jharkhand,PALAMU,Aspirational,Gen,6,Boys,10000
2023,198390,Jharkhand,PALAMU,Aspirational,Gen,6,Boys,10000
2023,198391,Jharkhand,PALAMU,Aspirational,Gen,6,Boys,10000
2023,198392,Jharkhand,PALAMU,Aspirational,Gen,6,Boys,10000
2023,198393,Jharkhand,Pakur,Aspirational,Gen,6,Boys,10000
2023,198394,Jharkhand,Pakur,Aspirational,Gen,6,Boys,10000
2023,198395,Jharkhand,Purbi Singhbhum,Aspirational,Gen,6,Boys,10000
2023,198396,Jharkhand,RAMGARH,Aspirational,Gen,6,Boys,10000
2023,198397,Jharkhand,RANCHI,Aspirational,Gen,6,Boys,10000
2023,198398,Odisha,Balangir,Aspirational,Gen,6,Boys,10000
2023,198399,Odisha,Balangir,Aspirational,Gen,6,Boys,10000
2023,198400,Odisha,Dhenkanal,Aspirational,Gen,6,Boys,10000
2023,198401,Odisha,Kalahandi,Aspirational,Gen,6,Boys,10000
2023,198402,Odisha,Kandhamal,Aspirational,Gen,6,Boys,10000
2023,198403,Rajasthan,Jaisalmer,Aspirational,Gen,6,Boys,10000
2023,198404,Tamil Nadu,Virudhunagar,Aspirational,Gen,6,Boys,10000
2023,198405,Telangana,Bhadradri-Kothagudem,Aspirational,Gen,6,Boys,10000
2023,198406,Telangana,Bhadradri-Kothagudem,Aspirational,Gen,6,Boys,10000
2023,198407,Uttar Pradesh,Balrampur(1),Aspirational,Gen,6,Boys,10000
2023,198408,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,6,Boys,10000
2023,198409,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,6,Boys,10000
2023,198410,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198411,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198412,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,7,Boys,10000
2023,198413,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198414,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198415,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198416,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198417,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198418,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198419,Andhra Pradesh,Y.S.R.,Aspirational,Gen,7,Boys,10000
2023,198420,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198421,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198422,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198423,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198424,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198425,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198426,Bihar,AURANGABAD(1),Aspirational,Gen,7,Boys,10000
2023,198427,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000
2023,198428,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000
2023,198429,Bihar,BEGUSARAI,Aspirational,Gen,7,Boys,10000
2023,198430,Bihar,Banka,Aspirational,Gen,7,Boys,10000
2023,198431,Bihar,Begusarai,Aspirational,Gen,7,Boys,10000
2023,198432,Bihar,GAYA,Aspirational,Gen,7,Boys,10000
2023,198433,Bihar,KATIHAR,Aspirational,Gen,7,Boys,10000
2023,198434,Bihar,MUZAFFARPUR,Aspirational,Gen,7,Boys,10000
2023,198435,Bihar,MUZAFFARPUR,Aspirational,Gen,7,Boys,10000
2023,198436,Bihar,Nawada,Aspirational,Gen,7,Boys,10000
2023,198437,Bihar,nawada,Aspirational,Gen,7,Boys,10000
2023,198438,Chhattisgarh,BASTAR,Aspirational,Gen,7,Boys,10000
2023,198439,Chhattisgarh,KORBA,Aspirational,Gen,7,Boys,10000
2023,198440,Chhattisgarh,Korba,Aspirational,Gen,7,Boys,10000
2023,198441,Chhattisgarh,sukma,Aspirational,Gen,7,Boys,10000
2023,198442,Himachal Pradesh,CHAMBA,Aspirational,Gen,7,Boys,10000
2023,198443,Himachal Pradesh,CHAMBA,Aspirational,Gen,7,Boys,10000
2023,198444,Himachal Pradesh,CHAMBA,Aspirational,Gen,7,Boys,10000
2023,198445,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198446,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198447,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198448,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198449,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198450,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198451,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198452,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198453,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198454,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198455,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198456,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198457,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198458,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198459,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,7,Boys,10000
2023,198460,Jammu & Kashmir,KUPWARA,Aspirational,Gen,7,Boys,10000
2023,198461,Jammu & Kashmir,Kupwara,Aspirational,Gen,7,Boys,10000
2023,198462,Jammu & Kashmir,kupwara,Aspirational,Gen,7,Boys,10000
2023,198463,Jharkhand,BOKARO,Aspirational,Gen,7,Boys,10000
2023,198464,Jharkhand,BOKARO,Aspirational,Gen,7,Boys,10000
2023,198465,Jharkhand,Dumka,Aspirational,Gen,7,Boys,10000
2023,198466,Jharkhand,GODDA,Aspirational,Gen,7,Boys,10000
2023,198467,Jharkhand,GODDA,Aspirational,Gen,7,Boys,10000
2023,198468,Jharkhand,HAZARIBAGH,Aspirational,Gen,7,Boys,10000
2023,198469,Jharkhand,HAZARIBAGH,Aspirational,Gen,7,Boys,10000
2023,198470,Jharkhand,HAZARIBAGH,Aspirational,Gen,7,Boys,10000
2023,198471,Jharkhand,Khunti,Aspirational,Gen,7,Boys,10000
2023,198472,Jharkhand,PALAMU,Aspirational,Gen,7,Boys,10000
2023,198473,Jharkhand,PALAMU,Aspirational,Gen,7,Boys,10000
2023,198474,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198475,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198476,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198477,Jharkhand,Purbi Singhbhum,Aspirational,Gen,7,Boys,10000
2023,198478,Jharkhand,RAMGARH,Aspirational,Gen,7,Boys,10000
2023,198479,Jharkhand,RANCHI,Aspirational,Gen,7,Boys,10000
2023,198480,Jharkhand,RANCHI,Aspirational,Gen,7,Boys,10000
2023,198481,Jharkhand,RANCHI,Aspirational,Gen,7,Boys,10000
2023,198482,Jharkhand,RANCHI,Aspirational,Gen,7,Boys,10000
2023,198483,Jharkhand,chatra,Aspirational,Gen,7,Boys,10000
2023,198484,Madhya Pradesh,RAJGARH,Aspirational,Gen,7,Boys,10000
2023,198485,Madhya Pradesh,SINGRAULI,Aspirational,Gen,7,Boys,10000
2023,198486,Madhya Pradesh,SINGRAULI,Aspirational,Gen,7,Boys,10000
2023,198487,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198488,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198489,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198490,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198491,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198492,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198493,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000
2023,198494,Odisha,Gajapati,Aspirational,Gen,7,Boys,10000
2023,198495,Odisha,Kalahandi,Aspirational,Gen,7,Boys,10000
2023,198496,Odisha,Malkangiri,Aspirational,Gen,7,Boys,10000
2023,198497,Odisha,Nabarangpur,Aspirational,Gen,7,Boys,10000
2023,198498,Rajasthan,Dholpur,Aspirational,Gen,7,Boys,10000
2023,198499,Rajasthan,Jaisalmer,Aspirational,Gen,7,Boys,10000
2023,198500,Uttarakhand,HARIDWAR,Aspirational,Gen,7,Boys,10000
2023,198501,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198502,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198503,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198504,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198505,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198506,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198507,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198508,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,7,Boys,10000
2023,198509,Rajasthan,Dholpur,Aspirational,Gen,10,Girls,10000
2023,198510,Rajasthan,Sirohi,Aspirational,Gen,10,Girls,10000
2023,198511,Punjab,Moga,Aspirational,SC,10,Girls,10000
2023,198512,Rajasthan,Dholpur,Aspirational,SC,10,Girls,10000
2023,198513,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000
2023,198514,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000
2023,198515,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000
2023,198516,Rajasthan,Sirohi,Aspirational,SC,10,Girls,10000
2023,198517,Rajasthan,Karauli,Aspirational,ST,6,Girls,10000
2023,198518,Rajasthan,Sirohi,Aspirational,ST,7,Girls,10000
2023,198519,Odisha,Nuapada,Aspirational,ST,8,Girls,10000
2023,198520,Rajasthan,Karauli,Aspirational,ST,8,Girls,10000
2023,198521,Rajasthan,Karauli,Aspirational,ST,8,Girls,10000
2023,198522,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000
2023,198523,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000
2023,198524,Rajasthan,Sirohi,Aspirational,ST,8,Girls,10000
2023,198525,Odisha,Rayagada,Aspirational,ST,9,Girls,10000
2023,198526,Rajasthan,Sirohi,Aspirational,ST,9,Girls,10000
2023,198527,Odisha,Rayagada,Aspirational,ST,10,Girls,10000
